"시점","항공사별(1)","도착출발별(1)",운항 (편),여객 (명),화물 (톤)
"2018.11","대한항공","도착",8776,1357948,75960
"2018.11","대한항공","출발",8777,1358130,79491
"2018.11","티웨이항공","도착",2465,422530,2740
"2018.11","티웨이항공","출발",2468,428871,2677
"2018.11","이스타항공","도착",2113,358877,2329
"2018.11","이스타항공","출발",2113,364410,2235
"2018.11","외항사","도착",6998,1110097,55376
"2018.11","외항사","출발",7005,1149987,64762
"2018.12","아시아나항공","도착",5860,1011828,45866
"2018.12","아시아나항공","출발",5856,1003708,44243
"2018.12","에어부산","도착",3315,512467,3513
"2018.12","에어부산","출발",3318,512639,3333
"2018.12","에어인천","도착",80,0,988
"2018.12","에어인천","출발",81,0,1462
"2018.12","에어서울","도착",519,91976,882
"2018.12","에어서울","출발",519,92065,758
"2018.12","제주항공","도착",4369,735515,5138
"2018.12","제주항공","출발",4375,746891,4942
"2018.12","진에어","도착",2692,515063,5141
"2018.12","진에어","출발",2696,520027,5283
"2018.12","대한항공","도착",9001,1362022,75173
"2018.12","대한항공","출발",8987,1339773,75194
"2018.12","티웨이항공","도착",2688,447260,3019
"2018.12","티웨이항공","출발",2697,451971,2896
"2018.12","이스타항공","도착",2192,355053,2425
"2018.12","이스타항공","출발",2193,358316,2296
"2018.12","외항사","도착",7315,1155740,55287
"2018.12","외항사","출발",7313,1206228,58934
"2019.01","아시아나항공","도착",5909,1111166,43030
"2019.01","아시아나항공","출발",5915,1134876,40990
"2019.01","에어부산","도착",3353,543411,3951
"2019.01","에어부산","출발",3355,547707,3798
"2019.01","에어인천","도착",63,0,682
"2019.01","에어인천","출발",62,0,1329
"2019.01","에어서울","도착",516,89178,912
"2019.01","에어서울","출발",517,93438,861
"2019.01","제주항공","도착",4441,763140,5594
"2019.01","제주항공","출발",4445,787424,5435
"2019.01","진에어","도착",2636,502934,5022
"2019.01","진에어","출발",2637,512735,5111
"2019.01","대한항공","도착",9087,1396118,68775
"2019.01","대한항공","출발",9100,1445861,72856
"2019.01","티웨이항공","도착",2820,481573,3483
"2019.01","티웨이항공","출발",2819,492121,3360
"2019.01","이스타항공","도착",2274,395367,2687
"2019.01","이스타항공","출발",2276,404061,2614
"2019.01","외항사","도착",7481,1209722,53308
"2019.01","외항사","출발",7498,1298679,58515
"2019.02","아시아나항공","도착",5208,1035467,35495
"2019.02","아시아나항공","출발",5207,1022596,32909
"2019.02","에어부산","도착",3109,509306,3593
"2019.02","에어부산","출발",3110,509886,3393
"2019.02","에어인천","도착",45,0,445
"2019.02","에어인천","출발",45,0,976
"2019.02","에어서울","도착",465,83952,873
"2019.02","에어서울","출발",465,83899,748
"2019.02","제주항공","도착",4030,724180,5509
"2019.02","제주항공","출발",4028,718163,4845
"2019.02","진에어","도착",2506,494066,4866
"2019.02","진에어","출발",2505,488779,4487
"2019.02","대한항공","도착",8234,1393098,60819
"2019.02","대한항공","출발",8231,1369729,61315
"2019.02","티웨이항공","도착",2574,451959,3372
"2019.02","티웨이항공","출발",2575,450144,3100
"2019.02","이스타항공","도착",2125,384921,2800
"2019.02","이스타항공","출발",2123,384755,2579
"2019.02","외항사","도착",6761,1200434,47991
"2019.02","외항사","출발",6759,1148921,48430
"2019.03","아시아나항공","도착",5674,1078568,44045
"2019.03","아시아나항공","출발",5673,1044168,40940
"2019.03","에어부산","도착",3471,517261,3309
"2019.03","에어부산","출발",3467,510257,3120
"2019.03","에어인천","도착",77,0,1155
"2019.03","에어인천","출발",78,0,1748
"2019.03","에어서울","도착",512,91118,890
"2019.03","에어서울","출발",511,90395,845
"2019.03","제주항공","도착",4377,761365,5387
"2019.03","제주항공","출발",4378,740786,4759
"2019.03","진에어","도착",2672,517617,5061
"2019.03","진에어","출발",2668,503892,4999
"2019.03","대한항공","도착",9062,1438645,74156
"2019.03","대한항공","출발",9064,1384466,74349
"2019.03","티웨이항공","도착",2823,475311,3228
"2019.03","티웨이항공","출발",2817,465307,3003
"2019.03","이스타항공","도착",2275,392082,2451
"2019.03","이스타항공","출발",2273,382201,2269
"2019.03","외항사","도착",7426,1231404,60182
"2019.03","외항사","출발",7430,1122243,60171
"2019.04","아시아나항공","도착",5699,1125494,41360
"2019.04","아시아나항공","출발",5698,1114448,39850
"2019.04","에어부산","도착",3168,506270,3080
"2019.04","에어부산","출발",3167,501527,2927
"2019.04","에어인천","도착",67,0,983
"2019.04","에어인천","출발",67,0,1448
"2019.04","에어서울","도착",451,79381,746
"2019.04","에어서울","출발",451,77494,669
"2019.04","제주항공","도착",4243,722720,5016
"2019.04","제주항공","출발",4240,705722,4581
"2019.04","진에어","도착",2863,567992,4913
"2019.04","진에어","출발",2860,557372,4573
"2019.04","대한항공","도착",8855,1497656,66170
"2019.04","대한항공","출발",8851,1484506,69825
"2019.04","티웨이항공","도착",2768,457559,3087
"2019.04","티웨이항공","출발",2769,449384,2851
"2019.04","이스타항공","도착",2219,370676,2246
"2019.04","이스타항공","출발",2219,365238,2110
"2019.04","외항사","도착",7314,1215499,56065
"2019.04","외항사","출발",7323,1219580,58692
"2019.05","아시아나항공","도착",5962,1132109,41014
"2019.05","아시아나항공","출발",5965,1146106,38031
"2019.05","에어부산","도착",3372,526929,2952
"2019.05","에어부산","출발",3377,534949,2922
"2019.05","에어인천","도착",62,0,644
"2019.05","에어인천","출발",63,0,1287
"2019.05","에어서울","도착",467,76250,635
"2019.05","에어서울","출발",468,82741,665
"2019.05","제주항공","도착",4611,750770,4724
"2019.05","제주항공","출발",4609,757674,4513
"2019.05","진에어","도착",2962,562914,4610
"2019.05","진에어","출발",2962,566641,4461
"2019.05","대한항공","도착",9231,1522268,68097
"2019.05","대한항공","출발",9241,1536616,68823
"2019.05","티웨이항공","도착",2887,458497,2899
"2019.05","티웨이항공","출발",2887,472046,2868
"2019.05","이스타항공","도착",2282,372134,2070
"2019.05","이스타항공","출발",2281,376819,2071
"2019.05","외항사","도착",7685,1208604,57545
"2019.05","외항사","출발",7684,1214324,59254
"2019.06","아시아나항공","도착",5855,1148396,41406
"2019.06","아시아나항공","출발",5858,1143363,37570
"2019.06","에어부산","도착",3306,533188,2993
"2019.06","에어부산","출발",3307,533513,2892
"2019.06","에어인천","도착",70,0,789
"2019.06","에어인천","출발",69,0,1273
"2019.06","에어서울","도착",470,82377,669
"2019.06","에어서울","출발",470,84328,629
"2019.06","제주항공","도착",4541,772432,4714
"2019.06","제주항공","출발",4547,770343,4479
"2019.06","진에어","도착",2913,533497,4170
"2019.06","진에어","출발",2917,534002,4024
"2019.06","대한항공","도착",9046,1564252,69066
"2019.06","대한항공","출발",9044,1554469,67822
"2019.06","티웨이항공","도착",2832,468726,2935
"2019.06","티웨이항공","출발",2832,475322,2901
"2019.06","이스타항공","도착",2262,385563,2222
"2019.06","이스타항공","출발",2261,387073,2138
"2019.06","외항사","도착",7546,1253587,57924
"2019.06","외항사","출발",7550,1259856,59065
"2019.07","아시아나항공","도착",5987,1107513,42365
"2019.07","아시아나항공","출발",5985,1131396,39469
"2019.07","에어부산","도착",3353,521753,2970
"2019.07","에어부산","출발",3357,529120,2939
"2019.07","에어인천","도착",65,0,633
"2019.07","에어인천","출발",65,0,1145
"2019.07","에어서울","도착",483,82452,677
"2019.07","에어서울","출발",484,86565,674
"2019.07","제주항공","도착",4753,797501,5029
"2019.07","제주항공","출발",4754,808499,5099
"2019.07","진에어","도착",2982,511944,3917
"2019.07","진에어","출발",2982,517374,3884
"2019.07","대한항공","도착",9212,1523067,69711
"2019.07","대한항공","출발",9211,1563482,70436
"2019.07","티웨이항공","도착",2934,470229,2998
"2019.07","티웨이항공","출발",2935,480342,3044
"2019.07","이스타항공","도착",2420,407508,2464
"2019.07","이스타항공","출발",2423,411462,2403
"2019.07","외항사","도착",7885,1266500,56752
"2019.07","외항사","출발",7889,1353153,60033
"2019.08","아시아나항공","도착",6008,1214531,43284
"2019.08","아시아나항공","출발",6003,1185164,40479
"2019.08","에어부산","도착",3361,539763,3187
"2019.08","에어부산","출발",3361,528986,3025
"2019.08","에어인천","도착",40,0,146
"2019.08","에어인천","출발",40,0,502
"2019.08","에어서울","도착",497,81486,715
"2019.08","에어서울","출발",497,77091,676
"2019.08","제주항공","도착",5089,890345,6074
"2019.08","제주항공","출발",5091,865201,5651
"2019.08","진에어","도착",3043,553937,4442
"2019.08","진에어","출발",3041,534656,4263
"2019.08","대한항공","도착",9296,1631955,71882
"2019.08","대한항공","출발",9301,1586640,73661
"2019.08","티웨이항공","도착",2881,481838,3207
"2019.08","티웨이항공","출발",2885,472971,3091
"2019.08","이스타항공","도착",2500,431677,2701
"2019.08","이스타항공","출발",2498,416185,2488
"2019.08","외항사","도착",8003,1431448,57638
"2019.08","외항사","출발",8009,1357602,59134
"2019.09","아시아나항공","도착",5721,1040231,41127
"2019.09","아시아나항공","출발",5722,1040374,40246
"2019.09","에어부산","도착",2909,437515,2516
"2019.09","에어부산","출발",2905,436630,2428
"2019.09","에어인천","도착",38,0,134
"2019.09","에어인천","출발",38,0,529
"2019.09","에어서울","도착",361,51002,409
"2019.09","에어서울","출발",360,54212,495
"2019.09","제주항공","도착",4417,711130,4611
"2019.09","제주항공","출발",4406,708936,4577
"2019.09","진에어","도착",2523,466391,4070
"2019.09","진에어","출발",2519,464563,4225
"2019.09","대한항공","도착",8710,1390930,70481
"2019.09","대한항공","출발",8705,1389156,71869
"2019.09","티웨이항공","도착",2548,382573,2305
"2019.09","티웨이항공","출발",2549,391016,2444
"2019.09","이스타항공","도착",2187,350158,1906
"2019.09","이스타항공","출발",2188,351582,1849
"2019.09","외항사","도착",7528,1209772,53372
"2019.09","외항사","출발",7531,1175526,58589
"2019.10","아시아나항공","도착",6007,1176667,44732
"2019.10","아시아나항공","출발",6010,1172615,43796
"2019.10","에어부산","도착",3035,497838,2935
"2019.10","에어부산","출발",3037,497332,2890
"2019.10","에어인천","도착",42,0,221
"2019.10","에어인천","출발",42,0,529
"2019.10","에어서울","도착",398,67435,567
"2019.10","에어서울","출발",398,68417,602
"2019.10","제주항공","도착",4534,774000,5108
"2019.10","제주항공","출발",4542,769340,5054
"2019.10","진에어","도착",2632,551991,4467
"2019.10","진에어","출발",2633,549551,4589
"2019.10","대한항공","도착",8921,1556425,72271
"2019.10","대한항공","출발",8930,1541330,75726
"2019.10","티웨이항공","도착",2682,447509,2811
"2019.10","티웨이항공","출발",2683,448758,2904
"2019.10","이스타항공","도착",2273,400141,2355
"2019.10","이스타항공","출발",2273,398081,2263
"2019.10","외항사","도착",7783,1317547,57453
"2019.10","외항사","출발",7794,1301994,66338
"2019.11","아시아나항공","도착",5734,1098988,42909
"2019.11","아시아나항공","출발",5737,1111631,42405
"2019.11","에어부산","도착",2932,489549,2862
"2019.11","에어부산","출발",2936,491752,2842
"2019.11","에어인천","도착",48,0,324
"2019.11","에어인천","출발",48,0,601
"2019.11","에어서울","도착",556,101071,596
"2019.11","에어서울","출발",556,102789,699
"2019.11","플라이강원","도착",42,5088,22
"2019.11","플라이강원","출발",42,5088,22
"2019.11","제주항공","도착",4256,713676,4473
"2019.11","제주항공","출발",4257,724528,4624
"2019.11","진에어","도착",2313,482630,4334
"2019.11","진에어","출발",2312,488147,4592
"2019.11","대한항공","도착",8419,1412839,71949
"2019.11","대한항공","출발",8421,1413296,76358
"2019.11","티웨이항공","도착",2751,460597,2854
"2019.11","티웨이항공","출발",2752,472928,3049
"2019.11","이스타항공","도착",2259,387331,2174
"2019.11","이스타항공","출발",2259,390601,2122
"2019.11","외항사","도착",7496,1204663,55924
"2019.11","외항사","출발",7498,1244979,66468
"2019.12","아시아나항공","도착",5962,1113444,43534
"2019.12","아시아나항공","출발",5957,1120455,43954
"2019.12","에어부산","도착",3072,504951,3172
"2019.12","에어부산","출발",3067,503950,3109
"2019.12","에어인천","도착",17,0,87
"2019.12","에어인천","출발",17,0,150
"2019.12","에어서울","도착",609,110031,734
"2019.12","에어서울","출발",610,110969,832
"2019.12","플라이강원","도착",138,17835,99
"2019.12","플라이강원","출발",138,17231,93
"2019.12","제주항공","도착",4541,768407,5328
"2019.12","제주항공","출발",4531,770989,5276
"2019.12","진에어","도착",2473,452936,3872
"2019.12","진에어","출발",2475,460348,4071
"2019.12","대한항공","도착",8752,1454352,72773
"2019.12","대한항공","출발",8741,1444097,75249
"2019.12","티웨이항공","도착",2852,476626,3344
"2019.12","티웨이항공","출발",2856,482160,3439
"2019.12","이스타항공","도착",2349,405125,2531
"2019.12","이스타항공","출발",2352,409480,2453
"2019.12","외항사","도착",7800,1267202,58045
"2019.12","외항사","출발",7808,1328633,62535
"2020.01","아시아나항공","도착",5916,1108632,40136
"2020.01","아시아나항공","출발",5917,1110469,40067
"2020.01","에어부산","도착",3166,521470,3713
"2020.01","에어부산","출발",3170,518156,3636
