대여소,상태,주소,위도,경도,구
강남세브란스교차로  래미안그레이튼 104동 앞,운영중,서울특별시 강남구 선릉로 지하 228 강남세브란스교차로 래미안그레이튼 104동 앞,37.494236,127.047462,강남구
대모산입구역 2번출구 앞,운영중,서울특별시 강남구 영동대로 101 대모산입구역 2번출구 앞,37.492077,127.071976,강남구
현대아파트 정문 앞,운영중,서울특별시 강남구 언주로 107 현대아파트 정문 앞,37.483261,127.052299,강남구
영등포구민체육센터 앞,운영중,서울특별시 영등포구 신길동 399 영등포구민체육센터 앞,37.500462,126.905846,영등포구
삼호물산버스정류장(23370) 옆,운영중,서울특별시 강남구 논현로 82 삼호물산버스정류장(23370) 옆,37.47750900000001,127.045174,강남구
일원역 4~5번 출구 사이,운영중,"서울특별시 강남구 일원로 127 일원역 4,5번 출구사이",37.483311,127.084938,강남구
대청역 1번출구  뒤,운영중,서울특별시 강남구 개포로 623 대청역1번출구 뒤,37.494007,127.079514,강남구
세곡사거리 대왕파출소 앞,운영중,서울특별시 강남구 헌릉로 623 세곡사거리 대왕파출소 앞,37.465317,127.107727,강남구
리엔파크 2단지 앞,운영중,서울특별시 강남구 헌릉로590길 10 리엔파크 2단지 앞,37.465061,127.101196,강남구
두산건설 본사,운영중,서울특별시 강남구 언주로 726 두산건설 본사,37.518639,127.0354,강남구
포스코사거리(기업은행),운영중,서울특별시 강남구 테헤란로 501 포스코사거리(기업은행),37.507233,127.056854,강남구
역삼빌딩 앞(하나은행 옆),운영중,서울특별시 강남구 테헤란로 지하 156 역삼빌딩,37.501545,127.038567,강남구
신길동 우리은행 옆,운영중,서울특별시 영등포구 신길동 250-4 신길동 우리은행 옆,37.504566,126.910233,영등포구
래미안그레이튼102동앞,운영중,서울특별시 강남구 선릉로69길 19 102동 앞,37.494823,127.047905,강남구
청소년수련관(수영장)앞,운영중,서울특별시 강남구 광평로 144 청소년 수련관 수영장 앞,37.483879,127.089027,강남구
서울본부세관(건설회관 앞),운영중,서울특별시 강남구 언주로 721 서울본부세관(건설회관 앞),37.51759000000001,127.035027,강남구
강남구청역 2번출구 뒤,운영중,서울특별시 강남구 학동로 342 강남구청역 2번출구 뒤,37.516811,127.040474,강남구
청담역 2번출구,운영중,서울특별시 강남구 영동대로 647 청담역 2번출구,37.519787,127.056763,강남구
삼성역 5~6번 출구 사이,운영중,서울특별시 강남구 봉은사로 524 삼성역 5~6번 출구,37.509121,127.062309,강남구
강남구청,운영중,서울특별시 강남구 학동로 지하 346 강남구청,37.51807,127.047119,강남구
르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),운영중,서울특별시 강남구 언주로89길 7 더 오번 빌딩 명동칼국수 앞,37.501949,127.04277,강남구
구룡초사거리 (현대아파트10동 앞 ),운영중,서울특별시 강남구 개포로 303 10동 앞,37.48138400000001,127.053917,강남구
"국립국악중,고교 정문 맞은편",운영중,"서울특별시 강남구 논현로10길 29 국립국악중,고교 정문 맞은편",37.475605,127.050377,강남구
문래동자이아파트 앞,운영중,서울특별시 영등포구 문래동3가 68-1 문래동자이아파트 앞,37.516155,126.894615,영등포구
도곡1동 주민센터 교차로,운영중,서울특별시 강남구 도곡로 205 도곡1동 주민센터 교차로,37.492809,127.041389,강남구
압구정역 교차로,운영중,서울특별시 강남구 신사동 580-7 압구정역 교차로,37.526844,127.028259,강남구
신사동 가로수길 입구,운영중,서울특별시 강남구 신사동 501-5 신사동 가로수길 입구,37.517635,127.022453,강남구
강남 을지병원 교차로,운영중,서울특별시 강남구 도산대로 172 강남 을지병원 교차로,37.51918,127.027466,강남구
도산대로 렉서스 앞,운영중,서울특별시 강남구 도산대로 229 도산대로 렉서스 앞,37.52124,127.031898,강남구
K+ 타워 앞,운영중,서울특별시 강남구 도산대로 333 K+ 타워 앞,37.5233,127.038475,강남구
도곡동 경남아파트 건너편,운영중,서울특별시 강남구 도곡동 874-1 도곡동 경남아파트 건너편,37.489342,127.041298,강남구
KT선릉타워,운영중,서울특별시 강남구 대치동 1011 KT선릉타워,37.505428,127.052872,강남구
보라매 두산위브 건너편,운영중,서울특별시 영등포구 신길동 4490 보라매 두산위브 앞,37.496513,126.914803,영등포구
한티역 3번출구,운영중,서울특별시 강남구 대치동 1026 한티역 3번출구,37.496552,127.054298,강남구
한국우편사업진흥원,운영중,서울특별시 강남구 언주로 651 한국우편사업진흥원,37.514748,127.035133,강남구
대치역 사거리,운영중,서울특별시 강남구 삼성로 156 대치역 사거리,37.494499,127.063797,강남구
개포동역 사거리,운영중,서울특별시 강남구 개포동 181-3 개포동역 사거리,37.489277,127.065575,강남구
수서역 1번출구 앞,운영중,서울특별시 강남구 수서동 728 수서역 1번출구 앞,37.48735,127.100998,강남구
수서역 6번출구 앞,운영중,서울특별시 강남구 수서동 740 수서역 6번출구 앞,37.486778,127.100517,강남구
수서역 5번출구 뒤,운영중,서울특별시 강남구 수서동 724-4 수서역 5번출구 뒤,37.486835,127.102753,강남구
제2구민체육센타 앞,운영중,서울특별시 영등포구 당산동4가 96-2 제2구민체육센타 앞,37.526386,126.902756,영등포구
삼성동베이직하우스앞,운영중,서울특별시 강남구 봉은사로 456 삼성동베이직하우스앞,37.511696,127.049347,강남구
언주역 6번출구앞,운영중,서울특별시 강남구 논현로 566 언주역 6번출구앞,37.506367,127.034523,강남구
역삼동 sk뷰 501동앞,운영중,서울특별시 강남구 역삼로 315-1 역삼동 sk뷰 501동 앞,37.501343,127.050468,강남구
보금자리정원,운영중,서울특별시 강남구 헌릉로569길 39-6 보금자리정원,37.466328,127.094887,강남구
자곡사거리,운영중,서울특별시 강남구 밤고개로 206 자곡사거리,37.476028,127.105942,강남구
학동역,운영중,서울특별시 강남구 학동로 지하 180 학동역,37.51395,127.030151,강남구
sk 동우주유소 앞,운영중,서울특별시 강남구 봉은사로 지하 201 sk 동우주유소 앞,37.509586,127.040909,강남구
래미안강남힐즈 사거리,운영중,서울특별시 강남구 자곡로 101 래미안강남힐즈 사거리,37.472454,127.096077,강남구
강남구 도시관리공단,운영중,서울특별시 강남구 삼성로 628 강남구 도시관리공단,37.516785,127.051613,강남구
경기여자고등학교 후문 (삼성로3길 입구),운영중,서울특별시 강남구 개포로 지하 420 경기여자고등학교 후문 (삼성로3길 입구),37.48616,127.067238,강남구
유스호스텔 앞,운영중,서울특별시 영등포구 영등포동7가 58-2 유스호스텔 앞,37.525852,126.903282,영등포구
구룡마을 입구 (래미안블레스티지 아파트),운영중,서울특별시 강남구 양재대로 478 구룡마을 입구 (래미안블레스티지 아파트),37.479568,127.064774,강남구
구룡마을 입구(개포1단지아파트),운영중,서울특별시 강남구 양재대로 478 구룡마을 입구(개포1단지아파트),37.479328,127.064278,강남구
구룡산 입구 (구룡산 서울둘레길 입구),운영중,서울특별시 강남구 양재대로 379 구룡산 입구 (구룡산 서울둘레길 입구),37.474579,127.05545,강남구
구룡사 앞 교차로 (보도육교),운영중,서울특별시 강남구 논현로2길 6 구룡사 앞 교차로 (보도육교),37.472,127.051338,강남구
래미안강남포레스트 입구 (보도육교),운영중,서울특별시 강남구 언주로 21 래미안강남포레스트 입구 (보도육교),37.479092,127.055397,강남구
개포1단지아파트 입구 (보도육교),운영중,서울특별시 강남구 개포로 310 개포1단지아파트 입구 (보도육교),37.47929,127.055733,강남구
영동3교 북단(우성캐릭터 앞 보도),운영중,서울특별시 강남구 언주로 118 영동3교 북단(우성캐릭터 앞 보도),37.485741,127.051048,강남구
더라움,운영중,서울특별시 강남구 언주로 564 더라움,37.50811,127.039452,강남구
문래역 4번출구 앞,운영중,서울특별시 영등포구 문래동3가 55-12 문래역 4번출구 앞,37.518738,126.895576,영등포구
밀알학교 입구 (삼성서울병원 입구),운영중,서울특별시 강남구 일원로 90 밀알학교 입구 (삼성서울병원 입구),37.486561,127.082672,강남구
공무원연금매점 교차로 (개포주공9단지 입구),운영중,서울특별시 강남구 영동대로4길 10 공무원연금매점 교차로 (개포주공9단지 입구),37.48872,127.074539,강남구
대모산입구역 4번 출구 앞,운영중,서울특별시 강남구 개포로 지하 522 대모산입구역 4번 출구 앞,37.49181,127.073158,강남구
청담공원앞 교차로,운영중,서울특별시 강남구 학동로 지하 346 청담공원앞 교차로,37.518711,127.05085,강남구
논현동 광명빌딩 앞,운영중,서울특별시 강남구 도산대로 138 논현동 광명빌딩 앞,37.51757,127.023643,강남구
삼성 세무서 앞 (역삼빌딩 앞),운영중,서울특별시 강남구 강남대로 지하 396 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),37.49847000000001,127.030113,강남구
강남한양수자인아파트,운영중,서울특별시 강남구 자곡로 260 강남한양수자인아파트,37.477341,127.113274,강남구
신길우성1차아파트 앞 공원,운영중,서울특별시 영등포구 도림동 255-2 신길우성1차아파트 앞 공원,37.505329,126.898483,영등포구
신길선원가와인아파트 앞,운영중,서울특별시 영등포구 신길동 215-28 신길선원가와인아파트 앞,37.510933,126.910225,영등포구
이앤씨드림타워 앞,운영중,서울특별시 영등포구 양평동3가 48-1 이앤씨드림타워 앞,37.527084,126.89138,영등포구
영등포삼환아파트 앞,운영중,서울특별시 영등포구 영등포동8가 82-4 영등포삼환아파트 앞,37.530079,126.905708,영등포구
삼성생명 당산사옥 앞,운영중,서울특별시 영등포구 당산동4가 35-24 삼성생명 당산사옥 앞,37.528263,126.896629,영등포구
당산역 10번출구 앞,운영중,서울특별시 영등포구 당산동5가 14-4 당산역 10번출구 앞,37.533688,126.902107,영등포구
초원아파트 앞,운영중,서울특별시 영등포구 여의도동8-13 초원아파트 앞,37.531055,126.92421000000002,영등포구
여의도중학교 옆,운영중,서울특별시 영등포구 여의도동 8 여의도중학교 옆,37.52412,126.936546,영등포구
대림아파트 사거리,운영중,서울특별시 영등포구 신길동 249 우주마루아파트 201동 앞,37.507641,126.92308,영등포구
서초 포레스타5단지,운영중,서울특별시 서초구 청계산로7길 43 서초 포레스타5단지,37.450661,127.05706,서초구
서초역1번출구 앞,운영중,서울특별시 서초구 서초대로 248 서초역1번출구 앞,37.491951,127.008553,서초구
반포1동 서초빌딩 앞,운영중,서울특별시 서초구 사평대로 349 반포1동 서초빌딩 앞,37.503811,127.021362,서초구
신사역 4번출구 뒤,운영중,서울특별시 서초구 강남대로 605 신사역 4번출구 뒤,37.515881,127.019302,서초구
우성아파트사거리 (기업은행앞),운영중,서울특별시 서초구 강남대로 341 삼원빌딩,37.493259,127.029533,서초구
LG유플러스 (방배사옥),운영중,서울특별시 서초구 효령로 58 LG유플러스 (방배사옥),37.479092,126.990677,서초구
양재이스타빌 앞,운영중,서울특별시 서초구 논현로 151 도곡이스타빌,37.482979,127.042259,서초구
KT반포지사,운영중,서울특별시 서초구 사평대로 73 KT반포지사,37.498371,126.99246200000002,서초구
서울지방병무청 버스정류장,운영중,서울특별시 영등포구 신길동853 서울지방병무청 버스정류장,37.504494,126.921951,영등포구
보라매역4번출구,운영중,서울특별시 영등포구 신길동4884 보라매역4번출구(순흥빌딩),37.499977,126.920036,영등포구
신풍역 5번출구 인근,운영중,서울특별시 영등포구 신길동3596 남서울아파트 14동앞,37.500648,126.90951499999998,영등포구
도림4거리,운영중,서울특별시 영등포구 신길동373-1 도림4거리,37.506573,126.901131,영등포구
동아에코빌입구,운영중,서울특별시 영등포구 도림동 159-70 동아에코빌입구,37.509476,126.8993,영등포구
신길삼거리(우리은행),운영중,서울특별시 영등포구 신길동95-256 신길삼거리(우리은행),37.513844,126.919357,영등포구
신길역3번출구,운영중,서울특별시 영등포구 영등포동1가35 신길역3번출구,37.517693,126.914299,영등포구
대방역6번출구,운영중,서울특별시 영등포구 신길동1368 대방역6번출구,37.513592,126.925934,영등포구
여의도 마리나선착장 앞,운영중,서울특별시 영등포구 여의서로 160 여의도 마리나선착장 앞,37.533817,126.912491,영등포구
석촌호수 서호사거리,운영중,서울특별시 송파구 삼학사로 136 석촌호수 서호사거리,37.506748,127.098831,송파구
송파 글마루 도서관,운영중,서울특별시 송파구 충민로 120 송파 글마루 도서관,37.480801,127.130341,송파구
삼표레미콘 앞,운영중,서울특별시 송파구 토성로 2 삼표레미콘 앞,37.531311,127.111282,송파구
복정역 1번 출구 앞,운영중,서울특별시 송파구 송파대로 지하 6 복정역 1번 출구 앞,37.471298,127.12709,송파구
위례동주민센터 맞은편 근린공원,운영중,서울특별시 송파구 마천로44길 15 위례동주민센터 맞은편 근린공원,37.48173900000001,127.143227,송파구
복정역 2번출구 후문 (장지치안센터),운영중,서울특별시 송파구 송파대로 지하 6 복정역 2번출구 후문 (장지치안센터),37.47065,127.127113,송파구
송파구청,운영중,서울특별시 송파구 올림픽로 326 송파구청,37.514359000000006,127.106194,송파구
